userId,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,film-noir,horror,imax,musical,mystery,romance,sci-fi,thriller,war,western
111718,417,411.5,51,86.5,1349.5,405,98.5,1452,223,67.5,193,22,150,206.5,732.5,290.5,528,142,53.5
111734,487,305,81,42.5,238.5,363.5,12,918,149.5,22.5,114,141,18.5,178,199,312,570,119,30
111776,624.5,570,250,307,1223,416.5,112.5,1784.5,372,11.5,190,109.5,246.5,273,832,366,786,158,16.5
111803,817.5,516.5,117.5,128,480.5,403,25.5,704.5,260,7.5,265,168.5,23.5,197,130,392.5,746,131,42.5
111829,729.5,536,264,213,1011.5,381,39.5,926.5,319.5,16.5,132,183,68.5,163,332.5,422.5,531,91.5,33
111856,458,353,58,92,616,303.5,38,804.5,146,15,157.5,18,52.5,144.5,291,235,451,89.5,35.5
111892,333,570,195.5,429.5,1374,200.5,4.5,862,336.5,14,52.5,32,335,170,729,242.5,316,83.5,40.5
111912,674,395,50.5,63.5,584.5,372.5,22,962,223.5,15,298,39,44,249.5,301,439.5,754,110.5,29.5
111914,689,289.5,40.5,9.5,610.5,956.5,34.5,1808.5,83,74.5,163.5,9.5,14,358.5,332.5,299.5,1162,145.5,130
111927,205.5,234.5,91.5,185.5,423.5,129,6.5,448.5,161,0,69.5,31,90.5,40,248,106.5,171,26.5,3.5
111939,608.5,493,102.5,161,602.5,317,26.5,707.5,248.5,16.5,118.5,150,47,182,217.5,430.5,557.5,71.5,31.5
111941,314,273,56,94,1248,189.5,34,1037,174,0,48.5,6,88.5,70.5,629,213.5,221.5,89,28.5
111950,919,375.5,77,24,319.5,613.5,3.5,1020,87,26,94,157,8,292.5,232,513.5,1095,78.5,6
111957,652.5,589,268.5,211,754,363.5,25.5,1052,282,15,57.5,246.5,86,192,366.5,424,525,114.5,32
111995,245,300,97,135,873.5,201,12.5,1286,157,17,24,14.5,104.5,84,832,105,212.5,97.5,22.5
112008,1404.5,929,258.5,193,1289,640.5,114.5,1421,441,60,323,171,81.5,329,442,890,1048.5,210.5,78
112044,866,679,177,154,1101.5,504,47,1302.5,301.5,34.5,108,218.5,66.5,216,547.5,573,614,86,41
112117,816,576,52,149,678,299,8,725,201,11,103,1,40,95,252,358,494,200,137
112133,568.5,409.5,70,124.5,900,311.5,3,672.5,159.5,8,177,7,44.5,145.5,307.5,296.5,567,18.5,44
112179,347.5,378,206,276,927.5,292.5,34,771,230,40.5,104,109.5,223.5,140.5,520,176.5,267.5,40.5,15.5
112279,294,317,124,208,1008,255,109,1173.5,176,8,88.5,88.5,127.5,135.5,620.5,198.5,342,64,13.5
112293,1163,1147,498.5,450,1079.5,525,12,1749.5,708,39,611,330.5,177.5,428.5,656.5,747.5,1151,136.5,42.5
112307,666,507.5,102.5,130.5,880,478,68,1036.5,267.5,42.5,191.5,41.5,63.5,202,397.5,362,656,88.5,40.5
112310,534,544,150,268,889.5,188,0,581,295.5,0,88,21,125,77,357,346.5,289,90,42
112325,718,702,453.5,352.5,565.5,201,25.5,580,323,7,173,118,129.5,156,162.5,680.5,512.5,63.5,16
112349,993,565,96,169,1390,422,16,996,202,43,137,14,189,151,541,375,641,155,84
112368,1152,857,434.5,325.5,1011.5,433,19.5,661,367,6,104,215.5,80.5,131.5,267,583.5,638,101.5,54
112378,584,366,59,72,604,375,16,1190,110,26,78,0,25,210,481,249,663,105,42
112436,692,415,52,78,1190,712,16,2033,218,66,451,3,64,335,513,505,1177,151,73
112459,416.5,334,39,124,678.5,339.5,28,1230.5,122.5,9,78,17.5,84.5,108,374.5,186,499,162,124
112463,908.5,613,126,117,764.5,515.5,23,1337,267,10.5,271,163.5,40.5,285,364.5,580,914.5,177,42
112466,414,340,59.5,80,562,358.5,43.5,1081.5,140,68.5,70.5,25.5,71.5,186.5,403.5,169.5,457,121.5,29
112493,622.5,578,160.5,247.5,1315.5,412,43.5,1480.5,291.5,22.5,124.5,46.5,183,193,884,244,613.5,150,30.5
112533,506,398.5,68,111,739,347.5,18.5,1058,202.5,13,146.5,22,47.5,233,380,216.5,620.5,97.5,35
112623,1456,729,276,149.5,860.5,1028,22,2055,406,111,201.5,324.5,80.5,465,440.5,689.5,1325,194.5,95
112626,748,507,136,207,1118,288,19,579,267,7,150,12,85,125,217,425,520,130,68
112681,991,633.5,183.5,223,1223,580.5,25,1403.5,328,26.5,369,36,114,304.5,530.5,525,1021.5,125.5,55
112682,694,452.5,65,119,917,420.5,34,1250,229,11,190,200,41.5,267.5,521,316,787,88,33.5
112742,432.5,396,159.5,221,944.5,273.5,52,770.5,183,14,63,17,163,97.5,304,209,319,120.5,49.5
112786,737,525,135,88.5,1032.5,621,34.5,1741.5,242.5,98.5,284,31,117,292.5,558,395.5,814.5,214,81.5
112804,804,615,179.5,253,926.5,472.5,30,1456.5,301.5,59,361.5,32,164.5,311.5,680.5,564,1062,187.5,68
112825,718.5,927,323.5,498.5,1406.5,218.5,20,895,473.5,9,125.5,31,279.5,91,331.5,638.5,301.5,193.5,99.5
112845,425.5,386,9.5,46,585,498,85.5,2438,93,113.5,96,20.5,81,229,599,221,575.5,404,196
112859,482,377,11.5,54,510,412.5,40.5,1148,94.5,23.5,49.5,31,42.5,171,303,165,524,206,77.5
112883,1557.5,839.5,243.5,284.5,826,894,4.5,1915,385,10.5,555.5,310.5,105.5,596.5,451,820,2204,169.5,91.5
112936,426,448,140.5,193.5,621.5,158.5,65,795,217,11,94,88.5,96,119,429.5,175.5,277.5,217.5,72.5
113007,187.5,216.5,34.5,104,676,104.5,34.5,1157.5,121,11,1.5,8,162.5,91,942,51.5,162,128.5,59.5
113029,456,312.5,56.5,70,752,373,37,1049.5,164,36,108,34,43,145.5,325.5,257.5,534.5,103.5,49
113058,502,604.5,350,224.5,698,228,90,1001.5,477.5,14.5,166.5,83,112,182,270,485.5,370.5,75.5,33
113120,873.5,669,270,279,542,200,29,599,341,9.5,297.5,123.5,58.5,122.5,249.5,924.5,674,54.5,7
113139,868.5,796,210.5,392,788.5,197.5,11,740,365.5,0,65.5,107.5,100.5,96.5,406,551,547.5,80.5,31
113152,757,459.5,88,270,1134,254,45.5,373,222.5,0,24,172.5,107,50.5,352,255,281.5,36,6
113182,920.5,762.5,100.5,225,842.5,475,20,1500,294.5,79.5,192.5,131,102.5,303.5,639,521,965,208.5,122.5
113306,354.5,310,103.5,111.5,455.5,365,38,1348.5,228.5,32,102,97,53.5,267.5,401.5,248.5,512.5,142,16
113320,464.5,324.5,82,112,963.5,316,26,924,161.5,16,90,18,98,115,388,229.5,429,123.5,43.5
113324,209,154,68,142,425,193,35,1109,95,36,62,10,226,138,518,92,405,129,16
113341,1125,654,62,154,1104,592,12,1367,270,29,327,8,87,265,498,607,1108,196,104
113377,1201.5,617.5,150.5,219.5,1286,1026.5,145,2329,321.5,17,258.5,137.5,102,414,596,483,1476.5,223.5,32
113391,885.5,693,211.5,348,1923,874.5,153,2434.5,358.5,75,246,43,203.5,326.5,769.5,402,1079,173,114.5
113486,1278,956,324.5,253.5,1059.5,709,226.5,2117.5,378.5,50,216.5,241.5,83.5,356,553.5,806,1160.5,322.5,89
113510,1240,804,342,263,1127,657,32,1736,374,30,256,153,63,329,575,717,1145,171,26
113533,631,418,69,239,1677,422,5,1282,186,8,99,14,60,192,688,238,626,90,63
113552,472.5,529,147,151,882.5,255,32.5,1014,270.5,27.5,102.5,39,102.5,155.5,409.5,357,436,109,29
113565,1448.5,1644,804,1338.5,4304.5,680,63,1432,1032.5,17,139.5,295,391.5,193,1218.5,685,641,135,162.5
113586,567.5,574.5,225,386,942.5,123.5,7.5,348.5,387.5,0,73,132,63,96,245,525,293.5,24,10
113644,617,608.5,272,461.5,1834,496.5,5,1683.5,376.5,6,230.5,25.5,241,271.5,1113.5,284,823.5,95,55.5
113647,1260.5,676,161.5,145.5,630,556,0,831,290.5,16,216,88,57.5,199,214,510,967,154,78.5
113658,1232,953,100,249.5,1619,762.5,38,2680.5,341.5,86.5,275.5,3,183.5,370.5,936,485.5,1146.5,456.5,244
113725,733.5,480,88.5,107,716.5,444,31.5,737.5,249.5,19,171.5,43,36,180,240,382,639,61.5,28
113749,968.5,717,169.5,197.5,876,544,5,1275,345,31,118,166.5,111,254.5,509,634,864.5,152.5,65.5
113782,266,390,253.5,339,797,171,40.5,641,306,10.5,94.5,42.5,204.5,110,382.5,218.5,229,47,24
113784,731,710,318.5,594,1788.5,665.5,91,1985.5,444,44.5,410,44.5,217.5,332,795,383,965,138,62.5
113850,393.5,431.5,147,259,746,231.5,4.5,836.5,270,8.5,88.5,36.5,149,107,443.5,221.5,288,84,38
113872,814.5,531,246.5,210,655.5,540,83,1316,277.5,24,215,144.5,54.5,299,305,568,864.5,120.5,51.5
113885,415.5,305,76.5,132.5,670,324.5,27,955,150,12.5,107.5,29,37,159,363.5,200,525.5,77,27
113913,1256,1095.5,596.5,505.5,2157,592.5,256.5,2043,598.5,57.5,390.5,154,347.5,275.5,741,1011.5,913.5,244.5,79.5
113936,641,584,384.5,196.5,728.5,265,42,927.5,516.5,15,494.5,121,90.5,266,222,874,655,68.5,19
113962,1098.5,787.5,205.5,172.5,812.5,535.5,135,1168.5,358,41,235,206,33,359,309.5,616,899.5,159.5,35.5
114092,732,535,198,314,653,339,6,754,221,4,83,16,135,78,322,351,526,100,42
114115,703,409,32.5,45,623.5,547,23,1391.5,121,81.5,131.5,19,43.5,187.5,298,357,677.5,230.5,135.5
114134,254,345,97,210,1074,180,7,863,219,8,51,6,113,54,397,155,157,47,27
114149,659.5,527,177,262,1451,603.5,42.5,1367.5,350.5,16.5,192,39,166.5,301.5,660,340,813,83.5,43.5
114153,1317.5,797,128,161,1067,633.5,190,1632.5,531.5,25,371.5,256.5,110,319,450,655,995.5,415,75.5
114167,1517,955.5,260,199.5,987,940,92.5,2181,428.5,28,373,135.5,75,444,579.5,839.5,1593.5,351,83
114234,424.5,334.5,104,118,472.5,376,4,1053.5,214,43,181,35,98.5,262,392.5,186,633.5,88.5,27
114276,512.5,329.5,76,83.5,428,443,14,940,172.5,43,70.5,96.5,37.5,161,263.5,220.5,440,81,44.5
114370,748,622,86,142,854,290,16,795,211,9,192,4,72,136,338,492,594,149,103
114402,112.5,107.5,32.5,64.5,872,460,102,2197.5,108,66,123.5,3,160.5,339.5,630,37,579,205,19.5
114427,286,149,12,35,456,160,0,597,66,5,111,4,28,98,301,117,371,43,20
114440,1854,1085,183,146.5,1631.5,1170,172.5,2912.5,420.5,71.5,297.5,318,89,462,781.5,956.5,1696,331.5,99
114519,1529,914.5,136,157,718,683,4.5,1122.5,484,9,345,284,45.5,318.5,318.5,835.5,1234,103.5,33
114527,1341,884,166,187.5,1826,1159,131.5,3368.5,449,227.5,961.5,47.5,184.5,644,980,702.5,1889.5,350.5,230.5
114547,521,424,135.5,194,503.5,277,18.5,1011.5,209,6,40.5,85,148,148,280,268,388,210,86.5
114580,846.5,723.5,202,338,1133.5,404,10,1115,430,12,155.5,64,159,165.5,563,446,658,104,51.5
114674,540,497,104,145,1349,553,129,2182,256,65,303,15,256,338,734,380,807,250,133
114697,513,662.5,311.5,561.5,1020.5,152,8,519,461.5,1.5,72.5,84,358,75.5,520,286.5,342.5,28,31
114760,199.5,226.5,78.5,116.5,389,272,117.5,1391,100,31.5,99.5,56,157,179.5,485,58.5,436.5,161,67.5
114775,525.5,283.5,52.5,82.5,660.5,487.5,28.5,1184,114.5,17,59,35,33,168.5,410,205,681.5,129,35
114829,664,358,74.5,68.5,627,557,0,1173,188.5,10.5,190,108,8.5,339.5,397.5,437,982,92,20.5
114940,704,672,223,402,1414,506,23,1944,317,75,326,14,325,311,808,353,857,200,124
114972,1141,788.5,215.5,317,1473,672.5,278,1435.5,385.5,28,355.5,138,171,335.5,554.5,636.5,1172.5,156.5,111.5
114981,274,350,213,317.5,1381.5,286,47,985,266,23.5,104,31.5,249.5,150,670,149,250.5,95.5,35
115044,1329,608.5,65.5,69,787.5,734.5,4.5,1048.5,248.5,12.5,358,61,34,321,300,529.5,1319.5,134,56.5
115056,518.5,257,25,70,353,257,0,475,138,7,342.5,15,41.5,140,147.5,229,584,41.5,4.5
115086,1307,795.5,115.5,199,1258,676.5,35,1615,353,39.5,283,41,122,251.5,651.5,491,1082,270,120
115128,280,271,89,102.5,610,295.5,174.5,1203,156,24.5,153,15,38.5,212.5,292.5,317,510,103,24
115164,929.5,681,78.5,189,879.5,329.5,1,847.5,258,2,43.5,77.5,55,108.5,559,507,649.5,87,45.5
115167,646.5,542.5,192.5,173.5,1076,424.5,8,1225.5,346.5,11.5,79.5,18.5,130.5,185,614,395.5,538.5,136,40.5
115180,791,431.5,34,34,662.5,543.5,153.5,1674,131.5,12.5,140,145.5,21,207.5,311,459.5,894,144.5,25
115203,493.5,406,80,88,699.5,460,72,1514,136.5,32,83.5,52.5,64.5,205,550,288,623,208.5,28
115206,502,335,64,105,847,196,0,683.5,172,12,47,32.5,63,90,678.5,321,420,18.5,4
115224,981,505,13,32.5,279,228.5,0,336.5,128,3,143,13.5,7,59.5,100.5,640.5,577,80,28.5
115239,221,175.5,6.5,31.5,582.5,292,18,1201.5,100.5,32.5,57,7,90,123,367.5,97.5,308.5,159.5,37
115243,904.5,639.5,183,167.5,766,519,40.5,963.5,303,30,160.5,131.5,105,224.5,207,573,826,145,58
115280,641.5,406,53.5,108,556.5,296.5,45,893,96,6.5,146.5,11,48,128.5,258.5,333.5,503,145,71.5
115381,988,717.5,205.5,197,977.5,557,75,1484,330.5,19.5,236,167.5,70,232.5,410,417,945,237,62.5
115466,1000.5,804,161.5,281.5,1191,589,35,1723.5,392.5,16,282.5,128.5,142.5,335.5,686,568,972.5,236.5,65.5
115557,1191,658.5,42,42,249.5,361.5,0,631.5,167.5,3,111,192.5,9,187.5,144,587,848,134,37
115584,973.5,711,117,416,2098.5,509,25.5,1894,378,11.5,213.5,63,175.5,247.5,1363.5,424,891,144.5,49
115603,567,508,150.5,183,806.5,390.5,47.5,922,222,10,84.5,70.5,89,161,372.5,338.5,520.5,73,24.5
115662,135.5,214.5,64,127,603,171,78,1075,206,37,144.5,9,132.5,171.5,343.5,176,276.5,68.5,7
115764,717,526,163,127,587.5,347,40,667,231.5,27,166.5,63.5,29.5,182,167.5,419.5,519,110.5,47
115776,629.5,505.5,101,196,1231.5,429.5,29,942.5,268,10,186.5,12.5,83.5,160.5,360.5,398.5,620,67.5,41
115869,1292.5,1073.5,706.5,674,2105,1030,36.5,2616.5,627.5,72.5,352,200.5,282.5,521.5,1046,776.5,1491.5,220,91
115887,725.5,651,329.5,432,742,205,19,512,238,0,32.5,216,46.5,93.5,314.5,353.5,412.5,56.5,13
115895,1074.5,966,351.5,458,1316,377,14,950,408,4,73.5,172.5,194,118.5,591.5,361.5,621,276,65.5
115898,679.5,634.5,372,338,749,323.5,69.5,819,374.5,7.5,299,78.5,110.5,163.5,239,507.5,589,88,18
115900,811,596,29.5,68.5,1418.5,749,47,1702,237.5,108.5,312,14.5,186,284.5,481.5,503,864,213,237
115909,776,586,256.5,194.5,475.5,248.5,3,697,306.5,12,312,145.5,58,197.5,214.5,714.5,724,99,24
115917,599.5,387.5,51,65,709.5,495,13.5,1331.5,177.5,55,88,8,73,230.5,414,267.5,682.5,149,85
115951,247,214,62,102,893,347.5,131,1693.5,171,11.5,157.5,17.5,206.5,219,576,186.5,477.5,138.5,54.5
115952,1368,1265,594.5,757.5,1571,740,3.5,1794.5,639,100.5,353.5,374,315.5,360.5,541,786,1077,196,173
115995,370,446,186,144,582.5,429.5,80,1273,275,15.5,95,98.5,61.5,197,348,223.5,419,168.5,44
116003,488.5,551,185,306.5,1045,278.5,6,1018,270.5,30,216.5,19.5,133.5,124,462.5,478.5,465.5,118.5,50
116004,305,295.5,126,55.5,1164.5,572.5,51,2352,271,100.5,224,44,51.5,437,504,322,744.5,188,59
116042,461.5,372.5,88,198,1382.5,369,43,1178,206,14,242.5,14.5,132,138.5,439.5,288,531,96,53
116159,436.5,262.5,53,96.5,653.5,362.5,0,693,114.5,7,60,11,49,126.5,335.5,150,484,69.5,37.5
116201,392.5,465,238.5,371,840,256,11.5,923,326.5,12,77,50,265,108.5,490,248,315,110.5,24
116205,523.5,455.5,129.5,152,801,265.5,12,874,293.5,9.5,164,95,127,148.5,587,286,472.5,84,29.5
116275,1349.5,846,272,179,940.5,736,0,1717,396,15.5,137,323,70,285.5,616,647,1181.5,145.5,11.5
116289,795,591,180,249,943,359,20,1096,308,20,411,15,156,170,376,555,759,152,85
116320,369,486.5,74,192,1975,727,163,3967,365,198,203.5,11.5,483.5,398.5,1457.5,173,778.5,438,196
116363,1240,695.5,261.5,140,1511,696.5,226.5,3033,521,101.5,385.5,46,132,403,641,703.5,963,222,135
116388,782,501,70,120,918,300,0,573,199,0,245,9,73,92,241,500,515,75,45
116438,870.5,525.5,168,185.5,616.5,419.5,19.5,529.5,236,16,342.5,134,52.5,179,180,358,832.5,67,22
116464,603,542.5,141.5,186,902.5,309.5,50.5,725,245,19.5,107.5,71.5,90.5,141.5,208.5,435.5,464,75,21.5
116466,481,370,92,113.5,595,350.5,18,823.5,155,24,333,66,53.5,174.5,209.5,311.5,594.5,95,24
116558,622,852.5,516,571.5,1364,403,8.5,2073,665,3.5,373.5,191.5,274,359,1061,501,957,154,20
116650,599,410.5,60.5,101.5,632.5,337,14.5,670.5,180.5,7,152.5,14,60,116,257,289,527,94,57
116790,601,415,109,121,481,446,51,1089,200,58,218,4,86,236,332,280,727,131,64
116793,1158,855,223,264,2168,1073,281,3326.5,387,71,162.5,144.5,175,438.5,1104.5,499.5,1351,296,107.5
116806,955,757,262,429,997,451,14,1006,353,55,435,16,181,255,326,538,879,135,81
116847,730.5,493.5,104.5,227.5,803.5,380.5,19.5,848.5,216.5,0,86.5,59.5,65,128.5,324,268.5,637,122.5,39.5
116895,483.5,407.5,102,137,835.5,383,44,1825.5,193,7,101,45,81.5,216,927,210,535.5,218.5,33
116903,466.5,406.5,144.5,185,842,472,22,1397,254.5,102.5,231,31,122.5,322.5,547.5,307,690,114.5,100
116965,1879,1088.5,436,433,2192,1013.5,52,2103,544,30.5,475,114,114,431.5,832.5,939.5,1754.5,302.5,91.5
116969,494,348,82,117,687,285,20,792,154,29,102,10,97,116,335,227,395,111,81
117002,960,628.5,97.5,119.5,659,466.5,20,665.5,261,36.5,347,137.5,21.5,164,157.5,426.5,823,98,61
117056,589,417,78,162,1085,442,32,1125,248,28,430,4,82,231,423,371,717,117,53
117092,1307,715,11,46,1432.5,1494.5,21.5,3634.5,211.5,361.5,454.5,11,275,701,1241.5,463,1958,482,306.5
117122,306,337,77,177,947,316,4,1139,188,83,60,9,104,136,499,196,379,168,44
117131,316.5,226.5,73,76,677.5,372.5,87,1061,95,39,35,16,54,135,326.5,148.5,370.5,116,77
117145,1379.5,1418.5,320.5,707.5,2082.5,721.5,35.5,2284,675,67.5,277,98.5,345,404,1062.5,769.5,1204,292.5,223
117214,1713.5,858.5,130,142,1201.5,929.5,60,1390,328,24.5,223,244,48.5,277,415,595.5,1311,228.5,72
117268,673,437.5,118.5,142,795,446,56,1335,298.5,44,510,123,83.5,371.5,415.5,587.5,883.5,89.5,27.5
117280,659,367,56,118,914,610,13,1061,181,31,142,10,87,232,356,263,733,114,75
117321,829,685.5,211,278,1091.5,432.5,70.5,1095,275.5,19.5,199,100.5,90.5,201.5,337.5,399,703,154.5,100
117338,454.5,437.5,248,224.5,954.5,430.5,23,1343,321,42.5,323.5,97,48.5,264.5,451.5,335.5,692.5,69.5,40
117342,629.5,325,10.5,31,1035.5,762.5,87.5,2085,149,41.5,122.5,22,60,391.5,788.5,286.5,1137,119.5,36.5
117395,460,395,114,178,971,407,9,1257,228,41,102,5,125,156,523,255,457,118,53
117432,1129.5,740.5,196,198.5,827,570.5,29.5,1381.5,363.5,30.5,470,56,109,332,580,575,1207.5,194.5,72
117446,371.5,310.5,72.5,114.5,1084,364,13,1032,187,0,89.5,23.5,73,110,414,162.5,338.5,104,61
117514,776,588.5,88,111.5,826.5,385.5,17,796.5,447,25,382.5,155,27.5,249,289,688.5,734.5,49,27.5
117547,566,594.5,376.5,662.5,1190.5,189.5,21,798,410.5,0,49,134.5,246,65.5,519,211.5,285.5,57.5,13
117578,913.5,545,115,103,508,413.5,20,619,215,23,151.5,130,39,163,128,522,645,149,57
117644,535,320,65.5,71.5,946.5,479,43.5,828,169.5,17,178,33.5,79,155.5,247,278.5,536.5,107,22
117667,560,579.5,349.5,358,1040,458.5,73.5,2380,529,57,371,171.5,198,460,748.5,440,840,94,33
117744,430.5,344,85.5,94.5,569,253.5,40.5,684.5,176.5,16.5,83.5,72.5,52.5,124,298.5,350,409.5,62.5,20.5
117795,759.5,684,417,306,548,309.5,22.5,799,506,28,326,152,123.5,246.5,262,575.5,642.5,80,19
117802,331,313,27,110,859,332,7,1236,155,78,116,5,94,231,485,175,463,185,25
117815,305,217,53.5,54.5,248.5,225.5,0,389.5,100.5,11,84.5,82.5,3.5,159,115.5,194.5,368.5,21,9
117859,934.5,651,131,187,1040,512.5,12.5,1127,296,18,230.5,42.5,96.5,216.5,487.5,523.5,846,128.5,49.5
117889,356,288,77.5,96,915.5,387,144.5,1644.5,189.5,30,129.5,23.5,90,210.5,605.5,166.5,551.5,90.5,31.5
117899,798.5,514.5,77,67,837.5,577,28,1198.5,340.5,91,468,78,49.5,355.5,385.5,483,921.5,139.5,45
117914,952,650,55,127,1254.5,500.5,16.5,1177,283,19,212,14,76,249.5,612,478.5,927,83.5,29
117918,675.5,455.5,123.5,64.5,313.5,359.5,75.5,860,232.5,25,202,70.5,26.5,212,137,428.5,618,223.5,43.5
117933,777.5,730,298,411.5,744.5,255,21.5,756,418,18.5,306,51,154.5,161.5,292.5,580.5,550,87.5,56.5
117955,750,631.5,157.5,325,1234,302,11.5,723.5,317,7,108,32.5,184,105,531.5,363.5,491,80,104
117984,583.5,475,155,115.5,792.5,360,7,1011.5,235.5,16,126,126.5,36.5,200.5,375.5,480.5,534,75,26.5
118063,838.5,629,38,55,610,492,44,1691.5,231.5,7.5,852,89,46,414,444.5,284.5,1369.5,228.5,70
118118,526,551,215,184.5,1292,464.5,44,2072.5,344,31.5,99.5,89,96,196.5,1032.5,422.5,635.5,120,24
118147,395.5,292.5,30.5,69.5,863.5,433.5,56.5,1407,138.5,92,48.5,9.5,80.5,204.5,509.5,170,480,136,32
118199,336,327.5,97.5,210,910,254,23,892.5,168,0,30.5,50.5,46.5,87.5,551,165.5,389.5,59,16.5
118213,911,584.5,128,209.5,899.5,266,0,567.5,301.5,8,663.5,4.5,73.5,175.5,235.5,856,799.5,72.5,47.5
118234,190,258.5,113,195.5,776.5,183,3,656.5,226,10.5,72.5,28.5,100.5,72.5,382,124.5,195.5,40,12
118267,896,664.5,280.5,167,804,456,7,956,406.5,23,221.5,79.5,33,201.5,269.5,552.5,726,126,85
118292,1184.5,1166,572.5,622,2324.5,458.5,147,1440.5,732,13,303.5,213.5,273.5,230.5,594.5,864.5,735.5,169,66
118298,110,153.5,65,83.5,627,197.5,174,1240,120,7,41,46.5,45.5,71.5,500,55,197.5,106.5,17
118314,510,422,173.5,144.5,935,477.5,20,1173.5,254,31.5,85.5,173.5,52,229.5,557.5,330.5,557.5,68,17.5
118342,663,463,70.5,171.5,982.5,382,14,1093,179.5,3.5,132,35.5,120,131,544,327,577.5,112,44.5
118351,775.5,638.5,227,340,1523,553.5,18.5,1740,424,16.5,284,65,201.5,325.5,707,416,935.5,155,39
118384,1052,800,255,358.5,1086.5,467,19,943.5,390.5,16.5,483.5,146.5,121.5,297.5,349,712,1120.5,119.5,38.5
118385,1489,897,323.5,334.5,1410,966.5,212,2038.5,469,47,330.5,222.5,134,317,529,635.5,1357.5,164,97.5
118387,535,466,72,186,647,148,3,471,252,0,296,14,108,100,257,397,400,66,34
118413,940,1016.5,450.5,882,1649,471.5,16,1403,642.5,3.5,224,292.5,317.5,318.5,814.5,474,899,72.5,20.5
118463,624,455,104,130,1076,538,40,2178,226,71,229,4,139,241,584,386,662,237,108
118490,156,130.5,28,55,754,332.5,57,1584,93,72.5,18.5,4,63.5,196,623.5,33,337.5,131,50.5
118524,1085,760,80,133,1058.5,635.5,69.5,1405,299.5,25,154,176.5,72.5,257,417.5,591.5,888.5,174.5,63.5
118547,1479,743,107,100.5,978.5,786.5,26.5,963,268.5,13,327.5,245.5,28.5,286,255.5,632.5,1298.5,126,24
118690,1586.5,803,49.5,227.5,1938.5,1150.5,69.5,2350.5,353,34.5,449.5,47.5,94,400.5,808.5,542.5,1656,221.5,67
118703,853.5,1302,858,1230.5,1819.5,246,10.5,739,721,3,125,235.5,263.5,164,554,543.5,410,53,57
118750,1021.5,732,155,178.5,561,353.5,29,693.5,315.5,8.5,248,83,45.5,179.5,202,506,828.5,161.5,24.5
118806,697.5,443.5,106,142.5,839,442,74.5,1200,211,28,220,26.5,46.5,188.5,292.5,323.5,608,209,56.5
118809,974,535,93,137,990,626.5,36,1276.5,189,12.5,177.5,63,45,251,430,543.5,862.5,170.5,40
118836,478,492,121,201,1164,397,44,1499,214,94,115,11,245,262,632,261,516,197,83
118858,1154.5,588.5,85.5,88,1058,949.5,346,2280,157,53,128.5,155.5,41.5,382.5,515.5,572,1345.5,161,62.5
118866,234,207.5,83.5,34.5,283.5,96,216.5,502,155,7.5,473.5,15,60,187,99.5,424.5,423.5,63,8.5
118914,638.5,493,109.5,219.5,1136.5,297.5,5,651.5,269.5,3.5,146.5,12,55.5,132,368,324.5,488,40.5,53.5
118918,975.5,640.5,145,201,1413,798.5,29.5,2171,271,25,101,59.5,114,279,712,339.5,1036,303.5,99
118923,512,364.5,203.5,115,532,265,30,799.5,238,13.5,162.5,34,108.5,138,268.5,266.5,380,122.5,32.5
118980,645.5,392,59.5,51.5,772.5,803.5,91.5,2170.5,126.5,103,241.5,32.5,68.5,371,491,379,1101,202,128
119013,291,413,140,375,989,202,93,1476,203,64,57,20,216,163,631,151,283,182,67
119044,1132.5,984.5,225,265.5,1148.5,604.5,29,1491,454,21,180,316.5,141.5,297,473,693,969.5,127,69
119068,899.5,613,188.5,251,577,412.5,14.5,698.5,210,9,51.5,77,106.5,125,214.5,336,585.5,182.5,62
119093,1376,927.5,209.5,265,1165,588.5,36,1707.5,483.5,39.5,461.5,226.5,113,387.5,585.5,1033,1351.5,197.5,36
119220,501.5,430.5,160,191,1157,439.5,7,1260.5,308.5,15,109,105,164,249.5,755,276,447.5,95.5,25
119252,407.5,355,126.5,119,894,406.5,58,1249,218.5,11,66,37.5,76.5,175.5,434.5,156,454,174.5,57
119299,695.5,505.5,125,126,693.5,503,33.5,1052.5,223,19.5,131.5,64,48,193.5,306.5,355,726,124,28
119303,391,379.5,65.5,152,1381,519,100.5,2377.5,222.5,77,53,47,161,294,1091.5,181,580.5,268.5,98
119356,987.5,642.5,153,282,1654,675.5,30,2236.5,330.5,17.5,413.5,37.5,173.5,345.5,1118,453.5,1207.5,143,70
119369,841.5,562.5,138.5,189.5,1215,458.5,19,1084.5,299.5,11,113,157.5,39.5,165,570.5,377,670.5,90,30.5
119389,367.5,290,76.5,137,545,254,15,804.5,100.5,16,86.5,18.5,23,112.5,304,247.5,433.5,57,18
119431,945,676.5,174,194,1170.5,644,22.5,1321,286,13.5,213.5,195.5,78,270.5,502,462,945.5,144,39
119457,1140,905.5,357.5,424,1163.5,667,14,1450,461.5,128,684.5,171,158.5,297.5,357.5,603.5,1059.5,205,92
119473,1010,742.5,193,298.5,1720,615.5,63,1642.5,362.5,23,237,77.5,131.5,250,761,518.5,968.5,162.5,54.5
119488,375.5,265.5,81.5,100.5,537.5,276.5,45.5,1022,107.5,22,208.5,51.5,39.5,184,478.5,253,607.5,61.5,3
